year,month,day,Temperature,ALLSKY_SFC_UV_INDEX,Precipitation,wind_pressure
1990,1,29,24.37,-999,0,98.42
1990,1,30,24.73,-999,0,98.48
1990,1,31,25.94,-999,0,98.48
1990,2,1,26.05,-999,1.9,98.37
1990,2,2,24.38,-999,10.94,98.44
1990,2,3,24.4,-999,0,98.53
1990,2,4,24.83,-999,0,98.5
1990,2,5,25.86,-999,0,98.36
1990,2,6,26.15,-999,0,98.43
1990,2,7,26.29,-999,0,98.54
1990,2,8,27.51,-999,0,98.44
1990,2,9,28.15,-999,0,98.33
1990,2,10,27.9,-999,0,98.4
1990,2,11,28.5,-999,0,98.51
1990,2,12,27.93,-999,0,98.53
1990,2,13,28.53,-999,0,98.42
1990,2,14,29.89,-999,0,98.31
1990,2,15,30.51,-999,0,98.21
1990,2,16,31.22,-999,0,98.17
1990,2,17,30.12,-999,0.01,98.19
1990,2,18,31.52,-999,0.01,98.07
1990,2,19,32.01,-999,0,98.14
1990,2,20,30.81,-999,2.16,98.14
1990,2,21,29.92,-999,0.13,98.08
1990,2,22,29.8,-999,0,97.99
1990,2,23,29.53,-999,0,97.95
1990,2,24,29.4,-999,0,98.03
1990,2,25,28.96,-999,0,98.12
1990,2,26,28.76,-999,0,98.12
1990,2,27,31.34,-999,0,98.11
1990,2,28,31.79,-999,0,98.24
1990,3,1,31.96,-999,0,98.24
1990,3,2,32.56,-999,0,98.09
1990,3,3,31.89,-999,0.01,98.05
1990,3,4,31.38,-999,0,98.08
1990,3,5,31.8,-999,0,98.07
1990,3,6,31.8,-999,0,98.22
1990,3,7,31.87,-999,0,98.4
1990,3,8,32.32,-999,0.01,98.43
1990,3,9,31.65,-999,0.01,98.41
1990,3,10,31.79,-999,0.6,98.45
1990,3,11,32.85,-999,1.02,98.46
1990,3,12,32.64,-999,1.08,98.37
1990,3,13,33.37,-999,0,98.33
1990,3,14,31.98,-999,0.62,98.39
1990,3,15,32.27,-999,1.92,98.35
1990,3,16,31.35,-999,0.22,98.33
1990,3,17,28.13,-999,5.98,98.41
1990,3,18,26.92,-999,10.39,98.43
1990,3,19,28.86,-999,0.02,98.36
1990,3,20,30.07,-999,0.01,98.28
1990,3,21,28.4,-999,0,98.24
1990,3,22,30.09,-999,0.14,98.25
1990,3,23,31.54,-999,0.1,98.17
1990,3,24,31.14,-999,0.02,98.13
1990,3,25,32.95,-999,0,98.06
1990,3,26,33.26,-999,0,98.02
1990,3,27,33.9,-999,0,98
1990,3,28,34.17,-999,0,98.05
1990,3,29,33.98,-999,0.03,98.13
1990,3,30,30.4,-999,0,98.18
1990,3,31,33.21,-999,0,98.17
1990,4,1,33.72,-999,0,98.09
1990,4,2,34.16,-999,0,98.03
1990,4,3,34.78,-999,0.03,98.08
1990,4,4,34.92,-999,0,98
1990,4,5,34.67,-999,0,97.89
1990,4,6,33.75,-999,0.09,97.95
1990,4,7,33.58,-999,0.03,98.08
1990,4,8,34.7,-999,0,98.06
1990,4,9,34.33,-999,0.01,97.78
1990,4,10,32.63,-999,0,97.74
1990,4,11,32.8,-999,0.04,97.86
1990,4,12,31.98,-999,3.34,97.92
1990,4,13,31.06,-999,0.29,97.95
1990,4,14,32.33,-999,0,97.83
1990,4,15,32.44,-999,0,97.74
1990,4,16,33.63,-999,0.01,97.87
1990,4,17,30.43,-999,0.04,98.01
1990,4,18,33.4,-999,0.36,97.87
1990,4,19,33.88,-999,0.01,97.88
1990,4,20,32.49,-999,0,97.99
1990,4,21,31.64,-999,6.9,98.08
1990,4,22,31.55,-999,0.46,98.13
1990,4,23,33.23,-999,0,98.1
1990,4,24,34.18,-999,0,97.96
1990,4,25,34.31,-999,0,97.99
1990,4,26,34.9,-999,0,97.96
1990,4,27,34.92,-999,0,98
1990,4,28,34.9,-999,0,97.99
1990,4,29,32.9,-999,0.36,97.98
1990,4,30,34.06,-999,0.17,97.95
1990,5,1,34.58,-999,0.18,97.91
1990,5,2,30.4,-999,42.35,97.92
1990,5,3,29.22,-999,2.29,97.89
1990,5,4,29.69,-999,0.11,97.84
1990,5,5,29.68,-999,0.05,97.8
1990,5,6,30.24,-999,0.88,97.74
1990,5,7,27.63,-999,22.18,97.68
1990,5,8,26.82,-999,10.68,97.59
1990,5,9,27.37,-999,2.97,97.49
1990,5,10,28.94,-999,0.88,97.48
1990,5,11,27.81,-999,0.19,97.67
1990,5,12,26.77,-999,0.09,97.84
1990,5,13,29.31,-999,0.05,97.8
1990,5,14,29.59,-999,0,97.84
1990,5,15,29.75,-999,0.01,97.89
1990,5,16,28.69,-999,0.05,97.9
1990,5,17,27.16,-999,22.65,97.85
1990,5,18,26.12,-999,46.11,97.99
1990,5,19,25.57,-999,30.15,98
1990,5,20,24.43,-999,12,98.02
1990,5,21,25.65,-999,40.42,97.93
1990,5,22,25.3,-999,1.03,97.93
1990,5,23,25.51,-999,1.89,98.03
1990,5,24,24.94,-999,6.85,98.13
1990,5,25,25.11,-999,3.15,98.1
1990,5,26,25.3,-999,0.09,98.15
1990,5,27,25.91,-999,0.45,98.11
1990,5,28,26.15,-999,1.73,98.07
1990,5,29,26.22,-999,0.44,97.96
1990,5,30,26.2,-999,0.04,97.85
1990,5,31,25.44,-999,5.57,97.87
1990,6,1,25.1,-999,9.2,97.94
1990,6,2,25.81,-999,2.74,97.93
1990,6,3,25.26,-999,1.02,97.96
1990,6,4,25.15,-999,19.99,97.95
1990,6,5,25.34,-999,8.56,97.92
1990,6,6,24.87,-999,3.75,98.01
1990,6,7,24.9,-999,19.07,98.06
1990,6,8,23.78,-999,4.8,98.1
1990,6,9,25.04,-999,2.02,97.99
1990,6,10,25.45,-999,0.4,97.99
1990,6,11,25.33,-999,0.08,98.03
1990,6,12,24.69,-999,3.99,98.03
1990,6,13,24.78,-999,21.08,97.9
1990,6,14,25.05,-999,16.29,97.9
1990,6,15,24.87,-999,1.17,98.04
1990,6,16,25.27,-999,0.28,97.98
1990,6,17,25.87,-999,0.31,97.97
1990,6,18,25.55,-999,0.09,97.99
1990,6,19,25.65,-999,0.26,97.92
1990,6,20,26.06,-999,1.09,97.93
1990,6,21,24.83,-999,13.73,98.03
1990,6,22,25.16,-999,4.35,97.95
1990,6,23,25.76,-999,0.79,97.92
1990,6,24,25.82,-999,0.03,98
1990,6,25,25.63,-999,0.18,97.94
1990,6,26,25.48,-999,1.93,97.9
1990,6,27,25.85,-999,0.54,97.85
1990,6,28,26.05,-999,1.87,97.92
1990,6,29,25.73,-999,0.54,97.99
1990,6,30,25.65,-999,0.23,97.98
1990,7,1,25.05,-999,17.48,97.95
1990,7,2,23.51,-999,42.54,98
1990,7,3,24.24,-999,37.47,98.1
1990,7,4,24.6,-999,30.69,98.08
1990,7,5,24.48,-999,13.67,98.07
1990,7,6,23.54,-999,12.64,98.2
1990,7,7,24.3,-999,14.5,98.21
1990,7,8,23.88,-999,19.31,98.28
1990,7,9,24.33,-999,10.84,98.16
1990,7,10,24.21,-999,13.62,98.19
1990,7,11,23.8,-999,20.04,98.24
1990,7,12,23.43,-999,26.44,98.23
1990,7,13,24.16,-999,1.34,98.13
1990,7,14,24.14,-999,0.59,98.1
1990,7,15,24.06,-999,0.25,98.19
1990,7,16,23.79,-999,0.2,98.16
1990,7,17,24.01,-999,0.98,98.07
1990,7,18,23.5,-999,3.34,97.96
1990,7,19,23.9,-999,2.57,98
1990,7,20,23.55,-999,0.06,98.12
1990,7,21,23.84,-999,1.07,98.1
1990,7,22,24.12,-999,1.34,98.07
1990,7,23,23.48,-999,4.64,98.07
1990,7,24,24.05,-999,2.12,98.08
1990,7,25,24.51,-999,0.32,98.12
1990,7,26,24.73,-999,0.79,97.97
1990,7,27,25.4,-999,0.02,97.87
1990,7,28,25.37,-999,1.13,97.9
1990,7,29,25.36,-999,1.87,97.94
1990,7,30,25.05,-999,0.03,97.96
1990,7,31,24.54,-999,4.38,97.91
1990,8,1,24.62,-999,4.69,97.95
1990,8,2,24.14,-999,1.55,98.06
1990,8,3,24.11,-999,1.44,98.13
1990,8,4,24.19,-999,1.85,98.12
1990,8,5,24.13,-999,0.12,98.1
1990,8,6,23.75,-999,0.06,98.05
1990,8,7,23.55,-999,1.78,98.08
1990,8,8,24.12,-999,1.15,98.06
1990,8,9,23.67,-999,5.73,98.03
1990,8,10,23.94,-999,19.09,98
1990,8,11,24.31,-999,5.93,98.1
1990,8,12,24.13,-999,0.41,98.06
1990,8,13,24.33,-999,3.45,98.08
1990,8,14,24.26,-999,0.55,98.12
1990,8,15,24.21,-999,1.2,98.08
1990,8,16,24.81,-999,5.32,98.1
1990,8,17,25.14,-999,1.42,98.14
1990,8,18,25.31,-999,0.01,98.04
1990,8,19,24.86,-999,0.04,98.02
1990,8,20,24.91,-999,0.01,98.08
1990,8,21,24.17,-999,0.07,98.11
1990,8,22,25.24,-999,0.04,98.06
1990,8,23,24.3,-999,0.16,98.13
1990,8,24,25.33,-999,0.27,98.14
1990,8,25,26.08,-999,0.01,98.15
1990,8,26,26.33,-999,0.08,98.08
1990,8,27,25.69,-999,1.57,98.07
1990,8,28,25.73,-999,0.03,98.08
1990,8,29,25.32,-999,0,98.1
1990,8,30,26.43,-999,0.04,97.97
1990,8,31,26.37,-999,0.03,97.96
1990,9,1,26.51,-999,0,98.01
1990,9,2,26.74,-999,0.02,98.1
1990,9,3,26.33,-999,0.04,98.03
1990,9,4,26.19,-999,0.02,98.08
1990,9,5,25.99,-999,2.89,98.1
1990,9,6,25.88,-999,2.17,98.17
1990,9,7,26.19,-999,0.07,98.21
1990,9,8,26.38,-999,4.22,98.23
1990,9,9,26.57,-999,0.04,98.14
1990,9,10,25.73,-999,1.78,98.11
1990,9,11,26.25,-999,0.36,98.04
1990,9,12,26.24,-999,0.01,97.94
1990,9,13,27.12,-999,0,97.91
1990,9,14,27.3,-999,0,98
1990,9,15,27.9,-999,0.01,98.07
1990,9,16,28.08,-999,0.02,98.05
1990,9,17,28.09,-999,0.05,98
1990,9,18,26.9,-999,4.72,97.9
1990,9,19,27.42,-999,0.01,97.89
1990,9,20,27.25,-999,0.07,97.98
1990,9,21,25.33,-999,10.76,98.08
1990,9,22,27.14,-999,0.9,98.06
1990,9,23,27.17,-999,2.6,98.06
1990,9,24,26.83,-999,4.61,98.1
1990,9,25,25.55,-999,0.92,98.22
1990,9,26,26.56,-999,6.53,98.27
1990,9,27,27.1,-999,1.45,98.19
1990,9,28,26.49,-999,0,98.18
1990,9,29,27.42,-999,0,98.15
1990,9,30,26.15,-999,0.21,98.18
1990,10,1,26.12,-999,0,98.31
1990,10,2,26.91,-999,0.02,98.32
1990,10,3,25.1,-999,2.36,98.23
1990,10,4,26.81,-999,0.09,98.2
1990,10,5,27.63,-999,0,98.13
1990,10,6,26.85,-999,0,98.05
1990,10,7,27.19,-999,0,97.97
1990,10,8,27.26,-999,4.01,98.02
1990,10,9,27.51,-999,3.58,98.12
1990,10,10,29.12,-999,0.02,98.17
1990,10,11,29.72,-999,0.05,98.27
1990,10,12,27.83,-999,0.27,98.29
1990,10,13,29.7,-999,1.11,98.14
1990,10,14,29.71,-999,0.06,98.08
1990,10,15,29.36,-999,0.67,98.13
1990,10,16,29.28,-999,0.44,98.12
1990,10,17,29.76,-999,0.12,98.05
1990,10,18,29.02,-999,2.39,98.08
1990,10,19,28.78,-999,0.29,98.07
1990,10,20,26.26,-999,12.85,97.99
1990,10,21,25.65,-999,9.8,98.04
1990,10,22,26.44,-999,22.96,98.09
1990,10,23,25.17,-999,13,98.06
1990,10,24,25.86,-999,39.43,98.06
1990,10,25,25.45,-999,20.46,98.12
1990,10,26,24.3,-999,4.96,98.23
1990,10,27,24.38,-999,26.76,98.2
1990,10,28,24.03,-999,27.64,98.25
1990,10,29,24.34,-999,0.49,98.33
1990,10,30,24.74,-999,1.56,98.25
1990,10,31,24.86,-999,10.02,98.11
1990,11,1,24.11,-999,28.15,98.02
1990,11,2,24.48,-999,42.94,98.01
1990,11,3,23.95,-999,91.3,97.96
1990,11,4,22.54,-999,58.19,97.98
1990,11,5,23.15,-999,0.58,98.08
1990,11,6,23.93,-999,0.01,98.21
1990,11,7,23.61,-999,0,98.3
1990,11,8,23.09,-999,0.28,98.31
1990,11,9,22.76,-999,0.02,98.38
1990,11,10,23.3,-999,0,98.45
1990,11,11,24.33,-999,0,98.32
1990,11,12,24.58,-999,0,98.33
1990,11,13,24.63,-999,0,98.44
1990,11,14,24.58,-999,0,98.44
1990,11,15,24.62,-999,0,98.32
1990,11,16,25.2,-999,0,98.29
1990,11,17,24.07,-999,0,98.33
1990,11,18,24.92,-999,0.02,98.26
1990,11,19,24.94,-999,0,98.28
1990,11,20,24.42,-999,0.01,98.33
1990,11,21,24.26,-999,0.01,98.35
1990,11,22,24.51,-999,0.01,98.31
1990,11,23,25.05,-999,0.07,98.28
1990,11,24,25.15,-999,0,98.25
1990,11,25,24.58,-999,0.06,98.26
1990,11,26,23.55,-999,0.13,98.25
1990,11,27,23.69,-999,0.04,98.22
1990,11,28,24.08,-999,0.25,98.3
1990,11,29,24.68,-999,0.12,98.21
1990,11,30,23.29,-999,0,98.23
1990,12,1,22.66,-999,0,98.21
1990,12,2,24.33,-999,0,98.27
1990,12,3,23.85,-999,14.84,98.42
1990,12,4,23.76,-999,0.35,98.58
1990,12,5,23.94,-999,0.32,98.58
1990,12,6,23.92,-999,0.04,98.49
1990,12,7,23.95,-999,0.01,98.46
1990,12,8,23.33,-999,0,98.46
1990,12,9,23.2,-999,0,98.41
1990,12,10,23.14,-999,0,98.34
1990,12,11,22.9,-999,0.11,98.45
1990,12,12,23.08,-999,0,98.51
1990,12,13,22.88,-999,0.01,98.37
1990,12,14,23.55,-999,0.01,98.32
1990,12,15,23.81,-999,0,98.3
1990,12,16,24.83,-999,0,98.26
1990,12,17,25.41,-999,0,98.23
1990,12,18,25.29,-999,0,98.28
1990,12,19,24.94,-999,0,98.36
1990,12,20,24.48,-999,0,98.38
1990,12,21,24.73,-999,0,98.38
1990,12,22,24.65,-999,0.06,98.37
1990,12,23,24.47,-999,0.01,98.35
1990,12,24,23.09,-999,0.3,98.36
1990,12,25,23.22,-999,0.02,98.34
1990,12,26,25.34,-999,0.01,98.37
1990,12,27,24.4,-999,0.02,98.42
1990,12,28,23.17,-999,0,98.43
1990,12,29,24.9,-999,0,98.36
1990,12,30,26.32,-999,0.02,98.29
1990,12,31,26.79,-999,0.02,98.27
1991,1,1,27.2,-999,0,98.18
1991,1,2,26.75,-999,0,98.14
1991,1,3,27.62,-999,0,98.12
1991,1,4,27.34,-999,0,98.26
1991,1,5,26.83,-999,0,98.27
1991,1,6,26.3,-999,0.18,98.26
1991,1,7,25.83,-999,0.07,98.32
1991,1,8,24.7,-999,0,98.35
1991,1,9,25.62,-999,0,98.32
1991,1,10,26.8,-999,0,98.34
1991,1,11,27.15,-999,0,98.33
1991,1,12,25.9,-999,0,98.43
1991,1,13,25.95,-999,0,98.39
1991,1,14,25.33,-999,0,98.37
1991,1,15,24.95,-999,0,98.41
1991,1,16,26.7,-999,0,98.41
1991,1,17,25.26,-999,0.43,98.48
1991,1,18,25.27,-999,0.04,98.44
1991,1,19,26.39,-999,0.03,98.36
1991,1,20,27.3,-999,0,98.38
1991,1,21,26.76,-999,0,98.42
1991,1,22,25.89,-999,0,98.42
1991,1,23,26.04,-999,0,98.4
1991,1,24,25.81,-999,0,98.4
1991,1,25,23.73,-999,0,98.46
1991,1,26,24.48,-999,0,98.56
1991,1,27,24.78,-999,0,98.58
1991,1,28,25.58,-999,0,98.46
1991,1,29,26.23,-999,0,98.19
1991,1,30,25.77,-999,0,98.25
1991,1,31,26.72,-999,0,98.34
1991,2,1,28.22,-999,0,98.35
1991,2,2,29.59,-999,0,98.31
1991,2,3,30.32,-999,0,98.27
1991,2,4,29.98,-999,0,98.33
1991,2,5,29.11,-999,0,98.4
1991,2,6,28.04,-999,0,98.47
1991,2,7,27.34,-999,0,98.41
1991,2,8,26.68,-999,0,98.42
1991,2,9,26.65,-999,0,98.51
1991,2,10,27.05,-999,0,98.45
1991,2,11,27.15,-999,0,98.36
1991,2,12,27.48,-999,0,98.3
1991,2,13,27.05,-999,0,98.36
1991,2,14,26.37,-999,0,98.41
1991,2,15,25.98,-999,0,98.4
1991,2,16,26.75,-999,0,98.38
1991,2,17,27.4,-999,0,98.36
1991,2,18,27.93,-999,0,98.28
1991,2,19,27.76,-999,0,98.32
1991,2,20,27.26,-999,0,98.3
1991,2,21,28.25,-999,0,98.49
1991,2,22,29.58,-999,0.1,98.57
1991,2,23,30.51,-999,0.05,98.53
1991,2,24,29.91,-999,0,98.53
1991,2,25,30.76,-999,0,98.5
1991,2,26,30.34,-999,0,98.4
1991,2,27,31.35,-999,0,98.37
1991,2,28,31.51,-999,0,98.29
1991,3,1,31.69,-999,0,98.27
1991,3,2,31.52,-999,0,98.37
1991,3,3,30.45,-999,0.08,98.42
1991,3,4,31.58,-999,0.27,98.32
1991,3,5,32.26,-999,0.03,98.3
1991,3,6,33.48,-999,0,98.2
1991,3,7,33.29,-999,1.38,98.18
1991,3,8,32.65,-999,0.05,98.2
1991,3,9,32.08,-999,0,98.2
1991,3,10,31.21,-999,0,98.23
1991,3,11,32.08,-999,0,98.18
1991,3,12,31.68,-999,0,98.16
1991,3,13,31.69,-999,0,98.15
1991,3,14,32.11,-999,0,98.17
1991,3,15,31.73,-999,0,98.23
1991,3,16,31.62,-999,0,98.25
1991,3,17,31.24,-999,0,98.33
1991,3,18,31.14,-999,0,98.35
1991,3,19,32.37,-999,0,98.25
1991,3,20,33.02,-999,0,98.09
1991,3,21,33.9,-999,0,98.02
1991,3,22,34.64,-999,0,97.94
1991,3,23,34.63,-999,0,97.82
1991,3,24,34.82,-999,0,97.84
1991,3,25,34.31,-999,0,97.83
1991,3,26,32.45,-999,0,97.85
1991,3,27,32.75,-999,0,97.95
1991,3,28,29.48,-999,0.23,98.19
1991,3,29,31.29,-999,1.15,98.21
1991,3,30,30.87,-999,0.27,98.17
1991,3,31,30.72,-999,0,98.09
1991,4,1,32.56,-999,0,98.13
1991,4,2,33.3,-999,0.08,98.23
1991,4,3,29.95,-999,0.04,98.33
1991,4,4,33.85,-999,0.01,98.23
1991,4,5,33.47,-999,0.01,98.2
1991,4,6,32.47,-999,0.02,98.17
1991,4,7,32.5,-999,0,98.19
1991,4,8,31.77,-999,0.11,98.1
1991,4,9,31.08,-999,0.01,98.02
1991,4,10,32.98,-999,0,97.92
1991,4,11,34.65,-999,0,97.86
1991,4,12,34.51,-999,0,97.81
1991,4,13,33.07,-999,0.18,97.95
1991,4,14,30.4,-999,3.14,98.11
1991,4,15,32.26,-999,0.63,98.03
1991,4,16,33.75,-999,0.01,97.92
1991,4,17,33.64,-999,0,97.96
1991,4,18,34.08,-999,0,98.01
1991,4,19,34.69,-999,0,98.05
1991,4,20,33.15,-999,0,98.03
1991,4,21,33.08,-999,0.01,98.01
1991,4,22,32.95,-999,0.01,98.01
1991,4,23,33.52,-999,0.02,98.08
1991,4,24,32.91,-999,0.11,98.1
1991,4,25,32.54,-999,0.01,97.96
1991,4,26,33.81,-999,0,97.72
1991,4,27,30.99,-999,0,97.81
1991,4,28,31.81,-999,0,97.84
1991,4,29,29.98,-999,0,97.97
1991,4,30,32.8,-999,0.49,97.96
1991,5,1,32.82,-999,0.06,97.93
1991,5,2,33.56,-999,0,97.92
1991,5,3,32.48,-999,0,98.04
1991,5,4,33.17,-999,0,98.07
1991,5,5,32.9,-999,0.13,98.05
1991,5,6,31.55,-999,0.02,98.08
1991,5,7,33.39,-999,0,98.07
1991,5,8,31.71,-999,0,98.13
1991,5,9,32.32,-999,0,98.06
1991,5,10,34.63,-999,0,97.99
1991,5,11,33.28,-999,0,98.03
1991,5,12,32.33,-999,0,98.04
1991,5,13,29.75,-999,0.03,98.17
1991,5,14,33.54,-999,0,98.05
1991,5,15,31.51,-999,25.27,98.06
1991,5,16,29.67,-999,3.78,98.09
1991,5,17,30.47,-999,0.85,98.12
1991,5,18,30.88,-999,0.08,97.94
1991,5,19,29.8,-999,0,97.9
1991,5,20,30.98,-999,0,98.07
1991,5,21,28.83,-999,2.9,98.15
1991,5,22,31.15,-999,0.22,98.03
1991,5,23,31.92,-999,0,97.86
1991,5,24,28.77,-999,0,97.89
1991,5,25,29.66,-999,0.01,97.84
1991,5,26,29.98,-999,0,97.8
1991,5,27,30.27,-999,0,97.61
1991,5,28,32.38,-999,0,97.55
1991,5,29,30.67,-999,0.21,97.65
1991,5,30,28.46,-999,0.06,97.67
1991,5,31,30.35,-999,1.2,97.53
1991,6,1,28.38,-999,0.11,97.55
1991,6,2,27.3,-999,32.61,97.41
1991,6,3,26.01,-999,102.74,97.35
1991,6,4,25.29,-999,50.5,97.44
1991,6,5,25.59,-999,67.59,97.44
1991,6,6,25.38,-999,47.52,97.43
1991,6,7,25.35,-999,71.23,97.61
1991,6,8,25.26,-999,49.09,97.77
1991,6,9,25.25,-999,45.58,97.84
1991,6,10,25.17,-999,4.11,97.86
1991,6,11,25.36,-999,28.05,97.91
1991,6,12,25.33,-999,20.51,97.91
1991,6,13,24.92,-999,46.44,97.93
1991,6,14,24.71,-999,28.17,97.98
1991,6,15,24.96,-999,15.39,98.13
1991,6,16,24.9,-999,6.09,98.25
1991,6,17,23.83,-999,6.19,98.35
1991,6,18,24.15,-999,35.28,98.22
1991,6,19,24.33,-999,72.89,98.03
1991,6,20,24.98,-999,11.83,97.96
1991,6,21,24.61,-999,1.48,98.06
1991,6,22,24.42,-999,0,98.13
1991,6,23,24.3,-999,4.93,98.09
1991,6,24,24.28,-999,11,98.01
1991,6,25,24.04,-999,20.69,97.99
1991,6,26,24.02,-999,20.1,97.95
1991,6,27,24.14,-999,16.08,97.85
1991,6,28,24.37,-999,6.41,97.83
1991,6,29,24.02,-999,11.09,97.97
1991,6,30,24.32,-999,32.73,98.06
1991,7,1,23.75,-999,13.98,98.08
1991,7,2,24.08,-999,0.47,98.07
1991,7,3,23.83,-999,0.01,98.06
1991,7,4,24.06,-999,0.04,98.18
1991,7,5,24.44,-999,0.11,98.22
1991,7,6,24.14,-999,0.1,98.2
1991,7,7,23.37,-999,10.13,98.11
1991,7,8,23.42,-999,70.1,97.89
1991,7,9,23.8,-999,42.26,97.85
1991,7,10,23.95,-999,8.92,97.92
1991,7,11,23.69,-999,5.83,97.98
1991,7,12,24.01,-999,15.42,97.94
1991,7,13,24.27,-999,1.55,97.9
1991,7,14,24.64,-999,12.22,97.88
1991,7,15,24.24,-999,8.11,97.93
1991,7,16,22.78,-999,0.36,98.09
1991,7,17,24.14,-999,3.45,98.04
1991,7,18,23.92,-999,1.13,98.13
1991,7,19,23.33,-999,6.65,98.17
1991,7,20,24,-999,2.5,98.05
1991,7,21,24.23,-999,0.25,98.03
1991,7,22,24.67,-999,0.96,98.02
1991,7,23,24.8,-999,4.58,98.05
1991,7,24,24.74,-999,0.43,98.07
1991,7,25,24.71,-999,0.05,98.06
1991,7,26,24.19,-999,4.77,98.05
1991,7,27,24.07,-999,13.08,98
1991,7,28,24.7,-999,15.16,97.93
1991,7,29,24.23,-999,10.1,97.96
1991,7,30,23.79,-999,6.42,97.97
1991,7,31,24.05,-999,8.43,97.98
1991,8,1,23.8,-999,54.2,97.92
1991,8,2,23.63,-999,3.59,97.99
1991,8,3,24.1,-999,0.03,98.07
1991,8,4,24.03,-999,3.79,98.17
1991,8,5,23.44,-999,3.68,98.21
1991,8,6,24.38,-999,0.07,98.17
1991,8,7,23.74,-999,1.06,98.17
1991,8,8,23.91,-999,0.36,98.11
1991,8,9,23.76,-999,2.37,98.11
1991,8,10,24.12,-999,0.5,98.11
1991,8,11,24.37,-999,0.11,98.14
1991,8,12,23.75,-999,1.03,98.18
1991,8,13,23.8,-999,19.07,98.17
1991,8,14,23.94,-999,15.29,98.17
1991,8,15,23.64,-999,2,98.16
1991,8,16,23.45,-999,2.34,98.12
1991,8,17,23.37,-999,9.55,98.09
1991,8,18,23.68,-999,26.25,98.09
1991,8,19,23.16,-999,2.6,98.12
1991,8,20,24.23,-999,0.89,97.95
1991,8,21,24.51,-999,0,97.99
1991,8,22,24.34,-999,0.17,98.08
1991,8,23,24.57,-999,2.55,98.1
1991,8,24,24.19,-999,1.44,98.1
1991,8,25,23.65,-999,4.14,98.15
1991,8,26,23.71,-999,1.77,98.15
1991,8,27,24.47,-999,0.73,98.17
1991,8,28,24.05,-999,0.47,98.12
1991,8,29,23.77,-999,0.3,98.14
1991,8,30,23.97,-999,8.88,98.13
1991,8,31,24.14,-999,0.78,98.11
1991,9,1,24.65,-999,0.15,98.18
1991,9,2,25.48,-999,1.94,98.13
1991,9,3,24.44,-999,0.07,98.07
1991,9,4,25.91,-999,0,98.1
1991,9,5,25.37,-999,0.02,98.24
1991,9,6,24.72,-999,0,98.31
1991,9,7,24.84,-999,0,98.14
1991,9,8,24.33,-999,0,98.13
1991,9,9,25.63,-999,0,98.14
1991,9,10,25.98,-999,0,98.1
1991,9,11,26.29,-999,0.22,98.14
1991,9,12,24.99,-999,0.79,98.18
1991,9,13,24.94,-999,0.02,98.12
1991,9,14,25.1,-999,9.56,98.07
1991,9,15,25.33,-999,0.81,98.11
1991,9,16,25.11,-999,4.34,98.2
1991,9,17,24.68,-999,3.05,98.26
1991,9,18,23.84,-999,0,98.11
1991,9,19,23.8,-999,0,98.05
1991,9,20,24.41,-999,0.14,98.04
1991,9,21,24.66,-999,0.08,98.05
1991,9,22,24.97,-999,1.25,98.01
1991,9,23,24.86,-999,0.51,98
1991,9,24,24.67,-999,0.04,98
1991,9,25,25.56,-999,0.32,97.96
1991,9,26,26.42,-999,0.14,98.03
1991,9,27,26.01,-999,0.1,98.16
1991,9,28,26.09,-999,2.22,98.16
1991,9,29,25.16,-999,0.58,98.13
1991,9,30,24.62,-999,0.18,98.14
1991,10,1,25.51,-999,0.08,98.08
1991,10,2,25.69,-999,0.08,98.03
1991,10,3,24.25,-999,4.06,97.98
1991,10,4,24.32,-999,1.51,97.97
1991,10,5,25.26,-999,0.05,97.96
1991,10,6,24.69,-999,5.54,98
1991,10,7,25.24,-999,0.34,97.96
1991,10,8,24.82,-999,39.27,97.95
1991,10,9,25.39,-999,21.49,97.98
1991,10,10,25.28,-999,1.5,98.06
1991,10,11,24.89,-999,0.09,98.09
1991,10,12,23.91,-999,5.56,98.06
1991,10,13,23.91,-999,0.77,98.04
1991,10,14,24.01,-999,3.13,98.15
1991,10,15,24.7,-999,0.37,98.21
1991,10,16,24.9,-999,0.05,98.26
1991,10,17,24.66,-999,13.99,98.26
1991,10,18,24.11,-999,38.49,98.27
1991,10,19,23.18,-999,11.93,98.28
1991,10,20,22.91,-999,4.89,98.19
1991,10,21,23.65,-999,32.05,98.15
1991,10,22,23.6,-999,11.64,98.18
1991,10,23,24.25,-999,2.26,98.16
1991,10,24,24.75,-999,1.09,98.09
1991,10,25,24.08,-999,12.08,98.06
1991,10,26,24.03,-999,6.37,98.04
1991,10,27,24.41,-999,6.27,98.08
1991,10,28,23.55,-999,6.19,97.81
1991,10,29,23.39,-999,28.37,97.58
1991,10,30,24.54,-999,7.22,97.68
1991,10,31,24.4,-999,25.29,97.86
1991,11,1,24.14,-999,13.38,98.06
1991,11,2,24.36,-999,0.26,98.18
1991,11,3,23.73,-999,1.17,98.2
1991,11,4,25.45,-999,0.32,98.23
1991,11,5,24.79,-999,0.3,98.27
1991,11,6,24.67,-999,1.64,98.41
1991,11,7,24.6,-999,2.18,98.45
1991,11,8,25.1,-999,0.58,98.31
1991,11,9,24.64,-999,0.5,98.35
1991,11,10,24.4,-999,0.04,98.41
1991,11,11,24.49,-999,6.06,98.42
1991,11,12,24.52,-999,11.7,98.4
1991,11,13,24.71,-999,9.12,98.35
